fips,fct_date,horizon,avl_date,value,fct_std
28053,2020-08-16,3.0,2020-07-19,25.031445617675782,3.548715243947983
28055,2020-07-26,0.0,2020-07-19,3.629334659576416,0.46924713315353833
28055,2020-08-02,1.0,2020-07-19,3.6924977588653562,0.4723127531579463
28055,2020-08-09,2.0,2020-07-19,3.8079599952697754,0.5178679059664538
28055,2020-08-16,3.0,2020-07-19,3.736077299118042,0.5233729581996607
28057,2020-07-26,0.0,2020-07-19,50.2339762878418,6.421557192476565
28057,2020-08-02,1.0,2020-07-19,41.48848979949951,5.7414320153991145
28057,2020-08-09,2.0,2020-07-19,42.082320861816406,5.431780264953
28057,2020-08-16,3.0,2020-07-19,41.52933422088623,5.768963357302275
28059,2020-07-26,0.0,2020-07-19,408.0868310546875,50.775400177164535
28059,2020-08-02,1.0,2020-07-19,328.7685043334961,50.58433230569935
28059,2020-08-09,2.0,2020-07-19,341.75377563476565,45.00429394230836
28059,2020-08-16,3.0,2020-07-19,341.7272900390625,45.044931809305716
28061,2020-07-26,0.0,2020-07-19,33.89152271270752,4.035403072850925
28061,2020-08-02,1.0,2020-07-19,26.82279842376709,2.813959057576506
28061,2020-08-09,2.0,2020-07-19,26.749474296569826,2.9017271002494307
28061,2020-08-16,3.0,2020-07-19,27.186743087768555,3.3943762855912443
28063,2020-07-26,0.0,2020-07-19,19.76502550125122,2.3033757884655714
28063,2020-08-02,1.0,2020-07-19,18.505158367156984,2.5919502981061355
28063,2020-08-09,2.0,2020-07-19,19.04265573501587,1.9956063604150283
28063,2020-08-16,3.0,2020-07-19,18.266181335449218,2.6812600301743896
28065,2020-07-26,0.0,2020-07-19,18.066509704589844,1.7850736724951983
28065,2020-08-02,1.0,2020-07-19,17.42696933746338,2.165593371981865
28065,2020-08-09,2.0,2020-07-19,17.28036190032959,2.2505314255260482
28065,2020-08-16,3.0,2020-07-19,17.26461503982544,2.217184497580126
28067,2020-07-26,0.0,2020-07-19,137.3025453186035,16.285164662866844
28067,2020-08-02,1.0,2020-07-19,119.51670669555664,15.86126064303397
28067,2020-08-09,2.0,2020-07-19,113.87529083251952,18.170319169846664
28067,2020-08-16,3.0,2020-07-19,110.18759063720704,14.45974702388561
28069,2020-07-26,0.0,2020-07-19,14.834161338806153,1.257031498669784
28069,2020-08-02,1.0,2020-07-19,15.957932605743409,1.328068048821887
28069,2020-08-09,2.0,2020-07-19,16.46354169845581,2.1832405896473626
28069,2020-08-16,3.0,2020-07-19,16.720635604858398,2.209548764106674
28071,2020-07-26,0.0,2020-07-19,96.3782633972168,11.626901941265093
28071,2020-08-02,1.0,2020-07-19,84.44555633544923,8.464865207443399
28071,2020-08-09,2.0,2020-07-19,80.69982604980468,11.245536866029328
28071,2020-08-16,3.0,2020-07-19,78.67416175842285,10.23270261758625
28073,2020-07-26,0.0,2020-07-19,139.5687562561035,15.594822717289938
28073,2020-08-02,1.0,2020-07-19,144.02684616088868,22.358816540843616
28073,2020-08-09,2.0,2020-07-19,145.18719482421875,20.2214990499284
28073,2020-08-16,3.0,2020-07-19,145.29869064331055,19.154158739506055
28075,2020-07-26,0.0,2020-07-19,109.96745773315429,14.50860694820235
28075,2020-08-02,1.0,2020-07-19,95.00835815429687,10.94237642831283
28075,2020-08-09,2.0,2020-07-19,94.79696350097656,11.307475070398533
28075,2020-08-16,3.0,2020-07-19,94.06042129516601,11.950749891477498
28077,2020-07-26,0.0,2020-07-19,50.78765937805176,7.941318462104481
28077,2020-08-02,1.0,2020-07-19,41.541247596740725,4.633710409843497
28077,2020-08-09,2.0,2020-07-19,42.61521793365478,5.652689738901876
28077,2020-08-16,3.0,2020-07-19,42.18880550384522,5.848088231438548
28079,2020-07-26,0.0,2020-07-19,50.20751037597656,5.642892232221211
28079,2020-08-02,1.0,2020-07-19,54.040427169799806,5.913990930140321
28079,2020-08-09,2.0,2020-07-19,53.0310693359375,5.201921206887144
28079,2020-08-16,3.0,2020-07-19,53.219858169555664,6.096770641599899
28081,2020-07-26,0.0,2020-07-19,167.04229583740235,22.605124708213886
28081,2020-08-02,1.0,2020-07-19,143.6228547668457,19.861940357002908
28081,2020-08-09,2.0,2020-07-19,140.25160903930663,17.4271721485498
28081,2020-08-16,3.0,2020-07-19,139.1876824951172,18.702190943888503
28083,2020-07-26,0.0,2020-07-19,65.63526145935059,8.971534428656373
28083,2020-08-02,1.0,2020-07-19,63.62652069091797,9.008944264535828
28083,2020-08-09,2.0,2020-07-19,64.96677986145019,8.189373719848955
28083,2020-08-16,3.0,2020-07-19,62.953441772460934,7.244583774091431
28085,2020-07-26,0.0,2020-07-19,60.910647506713865,11.06832852188687
28085,2020-08-02,1.0,2020-07-19,57.18985336303711,10.215097732339412
28085,2020-08-09,2.0,2020-07-19,56.06959838867188,8.21649131472211
28085,2020-08-16,3.0,2020-07-19,56.32294372558594,6.864142536218467
28087,2020-07-26,0.0,2020-07-19,131.6395179748535,15.169186166762127
28087,2020-08-02,1.0,2020-07-19,106.28893447875977,15.450902932068116
28087,2020-08-09,2.0,2020-07-19,106.63939971923828,17.950821552192753
28087,2020-08-16,3.0,2020-07-19,106.2473976135254,15.097834570794925
28089,2020-07-26,0.0,2020-07-19,259.77001037597654,29.78362096362653
28089,2020-08-02,1.0,2020-07-19,227.62820831298828,30.092765823928403
28089,2020-08-09,2.0,2020-07-19,226.97238403320313,25.886399899564218
28089,2020-08-16,3.0,2020-07-19,220.8175894165039,25.714416953147964
28091,2020-07-26,0.0,2020-07-19,82.08166519165039,9.411998358257435
28091,2020-08-02,1.0,2020-07-19,67.2037102508545,9.483989895066934
28091,2020-08-09,2.0,2020-07-19,67.15035079956054,10.425222469462588
28091,2020-08-16,3.0,2020-07-19,66.94612167358399,8.273110199783897
28093,2020-07-26,0.0,2020-07-19,62.0089192199707,6.792530699359903
28093,2020-08-02,1.0,2020-07-19,60.66505790710449,7.015172611842299
28093,2020-08-09,2.0,2020-07-19,59.596060256958005,8.086793736266445
28093,2020-08-16,3.0,2020-07-19,60.08754013061523,7.785338088739851
28095,2020-07-26,0.0,2020-07-19,51.3961190032959,7.303993051258764
28095,2020-08-02,1.0,2020-07-19,44.3197673034668,4.867315494446806
28095,2020-08-09,2.0,2020-07-19,43.31538333892822,5.355414881387525
28095,2020-08-16,3.0,2020-07-19,43.81302917480469,5.607701471111692
28097,2020-07-26,0.0,2020-07-19,28.99163921356201,3.893638503895449
28097,2020-08-02,1.0,2020-07-19,27.79065830230713,3.924795599834383
28097,2020-08-09,2.0,2020-07-19,27.339813385009766,3.270947367733964
28097,2020-08-16,3.0,2020-07-19,26.67226665496826,3.5414918892181007
28099,2020-07-26,0.0,2020-07-19,77.15401077270508,7.479870244584932
28099,2020-08-02,1.0,2020-07-19,78.10184051513671,10.634941373528031
28099,2020-08-09,2.0,2020-07-19,79.0551789855957,9.827430998624164
28099,2020-08-16,3.0,2020-07-19,80.27953971862793,9.930259559158761
28101,2020-07-26,0.0,2020-07-19,39.16923442840576,5.944283303246896
28101,2020-08-02,1.0,2020-07-19,33.512819366455076,4.236278255968602
28101,2020-08-09,2.0,2020-07-19,32.81476360321045,3.7948939618130697
28101,2020-08-16,3.0,2020-07-19,33.4102730178833,3.5481770802544994
28103,2020-07-26,0.0,2020-07-19,42.86185024261474,5.524634137005049
28103,2020-08-02,1.0,2020-07-19,37.10057758331299,3.5674978679973393
28103,2020-08-09,2.0,2020-07-19,38.31257774353028,4.314881322595017
28103,2020-08-16,3.0,2020-07-19,37.54581325531006,5.449689582775074
