,2020-02-02,2020-02-09,2020-02-16,2020-02-23,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21
01019,0.0,0.0,0.036403142857142856,0.013770428571428572,0.008377142857142857,0.0,0.17647457142857143,0.2808194285714286,0.010464857142857142,0.3689314285714286,4.468639428571429,2.234011,1.5464417142857145,1.4439937142857142,1.4969507142857144,2.5724838571428568,3.1372258571428566,5.4322478571428565,0.5889915714285714,0.36925528571428573,1.5221137142857142,4.048899142857143,7.548357285714284,13.021697857142858,12.390383285714284,11.391428285714285,12.316449857142857,9.141737142857142,12.863941857142857,13.484593000000002,4.730209,3.5733381428571427,3.8157395714285713,4.288830714285714,4.32234,6.518844571428572,5.582734857142857,3.4050422857142855,5.074463000000001,10.747278714285715,8.802102142857143,9.325002857142858,9.28508042857143,13.355811285714285,17.474539571428572,12.07672957142857,11.885880571428572,18.970425000000002,18.765615999999998,19.328162428571428,13.01449242857143,9.926877142857142,8.063374714285715,7.249397428571429,4.584867,2.3739184285714288,1.7973009999999998,1.2820692857142857,1.9933030000000003,2.720117333333333
01021,0.0,0.006091714285714285,0.24983114285714286,0.0960892857142857,0.0,0.1705287142857143,0.0,0.0,0.2194677142857143,1.5427438571428573,1.0174647142857143,1.212256142857143,2.4931810000000003,1.49929,2.6902938571428576,2.378884,1.5169968571428571,0.9626804285714285,1.6427757142857142,1.0854785714285715,0.8025075714285714,2.0245094285714282,4.250560571428571,9.26459242857143,9.805650285714288,7.331304428571428,4.996000714285714,4.030552428571429,3.0378760000000002,3.4156757142857144,2.4639537142857146,2.6721924285714285,3.241330857142857,3.2314917142857142,2.7470475714285714,2.8927935714285717,4.641624142857142,4.666541428571429,3.473367,2.6791221428571426,1.9302337142857142,5.776057285714285,6.419110142857143,5.470142285714287,7.088252857142856,8.599576857142855,7.156236571428572,6.915132571428572,10.551536142857142,11.598262428571427,10.591390142857145,6.090397000000001,4.53944,4.007263857142857,3.838591,3.5821782857142854,1.7418178571428569,2.1012004285714285,2.6765741428571426,0.4543106666666666
01023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.099531,1.4613357142857144,3.8254505714285716,4.533297714285715,4.707222000000001,4.707222000000001,15.046418000000001,14.292168714285717,12.456158,12.456158,12.456158,10.601822000000002,9.986411000000002,9.986411000000002,5.899328142857143,2.8340160000000005,2.8340160000000005,2.8340160000000005,2.8340160000000005,2.8340160000000005,4.028448285714286,3.1465671428571427,18.23025542857143,26.43780357142857,19.281362142857144,15.613476285714286,11.03913242857143,7.2474361428571425,7.355759,7.355759,7.355759,12.446925285714284,13.482118999999999,13.482118999999999,13.482118999999999,8.33443,8.050524714285714,10.324535,8.944038714285716,7.5533844285714276,7.539465,7.539465,7.539465,7.539465,7.539465
01025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3115132857142857,0.5042811428571429,0.008756857142857144,0.0,0.6025632857142857,3.561054142857143,2.8653955714285715,1.9828225714285712,3.7020124285714284,2.124894857142857,4.641098428571429,4.484214000000001,4.490788571428571,5.842182571428571,1.727990285714286,4.743539571428571,14.492009142857142,14.709365571428572,14.685122857142858,12.37114157142857,7.9447152857142855,7.848610857142857,8.854630714285713,4.600510142857142,3.0935422857142854,4.174771,3.390450714285715,2.404018428571429,1.3831675714285716,5.430345857142856,11.476173857142856,6.473060857142857,2.945294571428571,5.671568142857143,6.054310142857143,4.817723428571428,4.4583135714285715,5.469701857142858,8.644974428571429,6.486040285714286,7.438236857142856,12.031936857142856,12.434628714285713,10.98822442857143,9.143593,8.917782,10.530308714285713,10.215475285714287,6.301055857142857,5.339360142857143,5.4419247142857134,5.8585144285714295,3.446108333333333
01027,0.0,0.0,0.0,0.0,0.01352242857142857,0.04118657142857143,0.0,0.0,0.1326227142857143,0.23533385714285712,1.048425857142857,1.485678857142857,0.11531757142857144,0.6340990000000001,3.0808911428571433,1.3573654285714285,2.1434,1.573121,1.130316857142857,1.2209871428571426,1.939091,2.777454,4.285930571428572,6.942413571428571,9.73589342857143,9.866072142857144,5.942073714285713,5.21497,5.045887142857143,5.064912,4.627256142857143,4.174074571428571,3.7852238571428574,5.036929571428572,5.111885000000001,3.309122285714286,2.172491142857143,3.0684891428571426,4.758860428571428,5.595124428571429,5.1415497142857145,6.277245571428572,6.338621285714285,5.933763714285715,8.475186142857142,9.322750142857142,6.899084428571428,9.301551142857141,13.687977285714286,16.700870428571427,11.983697428571428,8.279472142857143,6.335866142857142,5.300945714285715,4.2668295714285716,3.361571571428572,3.927800999999999,2.2164045714285714,1.7901761428571432,2.537981
01029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17067728571428573,1.4910529999999997,0.6242694285714286,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823,0.53823
01031,0.0,0.0,0.0,0.0,0.0,0.0,0.092746,0.09469257142857142,0.25444114285714287,0.8412348571428572,1.2125162857142857,1.3358287142857144,1.485721,1.9350547142857146,1.2546727142857141,2.4414772857142855,2.4259939999999998,1.371564,2.0678735714285716,2.8942207142857144,2.5600245714285714,2.4919888571428572,2.3603877142857144,5.236872142857143,7.363847000000001,7.868687000000001,7.792483142857143,7.879286142857143,6.008845285714286,4.990199714285715,3.8802741428571434,4.274399,5.684682,3.9915604285714283,5.101954714285713,3.7310947142857143,5.885112571428572,5.233205571428572,5.923469571428572,5.240918000000001,6.611611000000001,4.955961571428571,3.7746242857142858,5.724447857142857,9.399564571428572,8.949572714285713,9.654790142857141,6.630882285714286,10.874045142857142,9.680905999999998,5.766095714285714,4.199869285714286,3.558135285714286,4.017194000000001,3.108254428571428,2.164694857142857,1.5738855714285716,2.033826714285714,1.4324054285714285,0.8440756666666666
01033,0.397737,0.10120671428571429,0.0,0.0,0.12657114285714285,0.6160945714285714,0.35751871428571436,0.29800400000000005,0.2382904285714286,0.8043570000000001,0.7798882857142857,1.2201074285714284,1.1940107142857141,2.931352857142857,1.950332714285714,2.2816305714285714,1.5388709999999999,2.1923865714285715,3.0731792857142857,1.9421295714285713,2.299391,1.8673337142857143,1.9190375714285715,4.629519142857142,10.106629428571427,7.556755571428572,5.194628428571428,5.021784428571428,7.486748285714285,5.822128428571429,4.230009428571428,4.6827630000000005,5.244807714285714,4.091883714285714,2.840166285714286,4.078338857142857,4.313794142857143,5.562588571428571,9.49856842857143,8.337426857142857,3.8198460000000005,6.399867,10.05261957142857,6.630791285714285,10.479676571428572,9.35077242857143,9.617793285714287,13.173422714285712,12.765305571428572,11.451276428571429,8.804499,9.080230285714284,6.769506571428573,5.218484428571428,4.868820714285715,4.959569571428571,4.213759857142857,0.372813,0.17390914285714285,0.4366136666666667
01035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3322474285714286,1.355907,0.6899747142857143,0.24023742857142855,0.21285342857142858,1.0283791428571427,1.8584878571428567,0.6077011428571428,0.18717942857142858,0.9676602857142856,4.503972857142857,4.239848714285714,5.549303285714286,6.397266,12.291922142857143,10.69982942857143,8.974992142857143,6.369259714285714,10.589693285714286,11.25939942857143,5.48877557142857,6.186835142857142,10.027536857142858,7.710216857142856,5.538779285714286,5.579458142857143,3.8803301428571433,1.9431049999999999,3.373270714285714,7.323871,7.382443571428571,6.360202,7.455653142857143,6.13621,3.350046,6.303566142857142,7.774225571428572,9.363361571428571,7.301258142857143,12.438359428571431,11.876308142857145,7.439208428571429,10.775667,7.395206571428572,7.854857285714286,8.136697714285715,3.044059,1.521540428571429,1.2638884285714287,1.4922378571428574,0.682899
01037,0.0,0.0,0.0,0.0,0.14610642857142858,0.24322857142857143,0.0,0.0015581428571428571,0.3986941428571429,1.4524315714285714,2.204415,2.351455285714286,3.8013211428571423,1.9649917142857143,3.662334,3.543429428571429,3.403642142857143,4.859105428571428,2.4712734285714286,3.6999150000000003,3.7352897142857144,3.5193097142857144,4.2490631428571435,7.450943857142858,10.38114,4.662755,3.5150140000000003,2.754165285714286,4.598098857142857,6.562187285714286,4.605118142857143,3.241081142857143,3.189226285714286,2.552498,0.5508692857142857,3.422367571428571,3.0390454285714283,2.748608285714286,3.4613599999999995,3.2032127142857147,4.261533285714285,5.853738714285714,7.556587714285714,8.46124957142857,8.83217,7.371976714285714,7.346590285714285,6.669714428571429,9.554546142857143,11.747034,10.547989000000001,9.990613142857143,8.908853857142857,6.347358,5.218026571428572,7.054233857142856,5.258417,5.095946,3.059362285714286,2.877511333333333
01039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46241114285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.074747714285714,2.395686,3.363383285714286,5.1604981428571435,4.405660142857142,7.773822,3.451118285714286,1.5312191428571427,1.4956642857142857,1.1206825714285717,0.6887249999999999
01041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1344357142857144,3.488190285714286,9.165439285714285,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001,9.327385000000001
01043,0.0,0.0,0.0,1.1153095714285715,1.4803195714285717,0.06689185714285714,0.0,0.03291,0.49400385714285716,0.6625782857142858,0.8178474285714287,0.6795167142857143,0.6360142857142856,1.3347837142857144,0.9918262857142858,0.9670458571428571,1.2855258571428572,2.0247392857142854,1.8216119999999998,2.960509571428571,2.7785715714285715,5.146076571428571,3.9413747142857143,5.950307428571429,5.589918142857143,6.812634285714286,5.138075142857142,3.5295707142857147,5.494331,3.6839897142857145,3.187345428571428,4.692194714285713,8.704373285714285,6.837250714285715,7.251966857142857,9.168117999999998,7.464266142857142,7.015861285714286,3.7984091428571425,5.594090714285714,8.734122000000001,11.712216142857143,8.576792857142857,8.859106714285714,8.589507571428571,9.513117285714285,9.204073285714285,8.171419857142856,15.315930428571429,19.419221571428572,12.459302571428571,8.131354714285715,8.970553285714285,10.879005142857142,9.821732857142857,10.113238285714285,4.2297457142857136,2.6187385714285716,1.9796569999999998,0.5121006666666666
01045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03454685714285714,0.11997985714285715,0.0,0.300326,0.494835,1.4521635714285712,1.0750025714285714,0.6354391428571429,2.586901,2.767285714285714,3.170765714285714,2.617577142857143,3.1893532857142857,1.960319714285714,1.509715142857143,2.4431731428571433,5.881088714285714,7.780716142857143,4.829517714285714,2.5695328571428573,3.9172514285714284,4.412254428571429,3.6617087142857137,2.933852571428571,3.4131698571428575,3.9955582857142855,5.350423714285713,5.956106714285715,4.009370142857143,3.692384,3.8632628571428573,2.6329942857142856,2.7916419999999995,2.032492714285714,3.8462449999999997,5.388623428571428,5.672063714285715,8.923733714285715,9.450351857142858,7.775552,12.46261,17.430365285714284,11.848379714285715,6.9485404285714285,6.267003857142858,6.114911714285715,4.520875714285714,4.082953285714285,5.0803577142857135,4.787174428571428,1.3651415714285715,0.8359692857142856,1.3725776666666667
01047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7030312857142859,3.536452142857143,2.967665285714286,6.952387428571429,7.961527000000002,7.961527000000002,7.961527000000002,7.961527000000002,7.961527000000002,7.961527000000002,7.961527000000002,7.961527000000002,7.961527000000002,7.961527000000002,7.961527000000002,7.961527000000002,7.961527000000002,7.961527000000002,7.961527000000002,7.961527000000002,7.961527000000002,7.961527000000002,7.961527000000002,6.196835428571427,7.017686,7.359991,7.359991,7.359991,7.359991,7.359991,7.359991,7.359991,7.359991,7.359991,7.359991,7.359991,7.359991,7.359991,15.506417285714283,16.864155,16.864155,16.864155,16.864155,16.864155,16.864155
01049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013857142857142857,0.34672185714285714,1.1953351428571428,1.5812677142857143,3.7443992857142865,5.1095245714285715,5.677531142857143,3.1589705714285716,1.7496774285714285,1.6933437142857142,4.439509714285714,4.037536714285714,5.233454428571428,5.108630714285714,6.773266285714286,8.280679857142859,11.822440714285715,12.10704542857143,6.493504285714285,7.9785200000000005,8.179239714285716,13.317344285714286,10.617989142857141,3.905793714285714,5.401102428571428,3.8439629999999996,4.150435428571429,4.365446,5.569692714285715,6.7027081428571424,5.628432285714285,4.164935000000001,8.134732714285715,8.174088571428571,10.365040000000002,8.945630428571429,9.781548571428571,13.499190857142858,9.192238857142858,15.529693714285715,24.348214857142857,26.967469142857144,17.877113142857144,11.67216242857143,6.479788714285713,8.102679142857143,6.179327285714287,3.38345,3.678404857142857,2.6014212857142858,1.8984331428571426,4.376146142857143,3.5644690000000003
01051,0.167888,0.0,0.0,0.1663272857142857,0.10542385714285715,0.5505581428571428,0.16684428571428572,0.18516657142857146,0.3569711428571429,0.10234728571428572,0.0,0.01798042857142857,0.651245142857143,1.3141612857142857,2.0676474285714286,1.3167374285714286,1.2680467142857144,3.900304714285714,3.157424857142857,2.414601714285714,4.001780714285714,4.067189428571428,4.732346428571428,6.722578857142857,7.3371254285714285,6.624358142857143,6.883588285714285,7.258551714285715,5.439514714285715,2.9697681428571423,5.372224142857142,5.035522428571428,3.566942285714286,3.073099714285714,3.3524935714285715,3.1531437142857146,3.260796285714286,4.246995714285714,3.689385285714286,2.594554714285714,4.011639,3.148853571428571,3.815230857142857,5.606546285714287,8.708755857142856,8.018929285714286,8.433223571428572,9.386016999999999,11.065178571428573,15.767375000000001,11.985484714285715,7.31172857142857,8.754422714285715,8.035276571428572,8.904321285714285,7.894545142857143,4.667844571428573,1.689149142857143,3.051113142857143,2.8906806666666665
01053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01055,0.055607500000000004,0.06582214285714286,0.0,0.0,0.0,0.0,0.016386571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8873489999999997,1.0803429999999998,1.7333997142857143,1.96507,2.2833924285714287,0.3917104285714285,0.7458051428571428,3.693703714285714,11.042910428571428,8.628542,6.121573142857144,9.69670357142857,10.74024257142857,11.318240428571428,12.800830428571427,7.420891714285714,12.910835428571428,9.262989428571428,6.245983000000001,13.342236285714288,8.889427142857143,5.403120857142858,6.474186857142857,8.552020571428573,11.727800285714284,7.857469285714285,4.383847428571428,6.173433571428572,8.388696999999999,12.742189571428572,13.790856571428572,14.457761000000001,21.04324,28.532241,26.001621,28.655402428571424,24.228569285714286,10.368324714285714,2.2512334285714286,5.045763142857142,6.720257999999999,9.036242857142858,1.723798714285714,0.07049214285714285,2.423945142857143,3.318519
01057,0.0,0.0,0.0,0.0,0.0,0.01621971428571429,0.0,0.5217821428571429,1.4704644285714283,1.5065729999999997,2.0250564285714288,0.10657914285714286,0.0,0.0,0.8035398571428571,2.0058607142857143,0.798361142857143,0.9042721428571429,0.12096671428571429,2.130971857142857,7.554299571428571,10.322372142857144,7.961558285714284,6.441962571428571,4.059775571428571,6.149242571428572,12.345154142857142,11.561687714285714,4.829274714285714,4.802843857142856,2.6563677142857145,1.290784285714286,3.2454257142857137,5.503395285714285,8.479640571428572,7.629360142857143,1.797511857142857,2.4535065714285715,5.925454,6.062747571428572,6.018062142857143,6.284269428571429,8.452341285714287,7.963815285714285,12.156798285714284,12.24312142857143,11.361278142857143,13.935034857142856,19.766825571428573,11.635783,5.581635142857143,4.836789714285715,7.694675428571428,5.708671,2.6603258571428574,0.35045171428571426,1.2744224285714285,0.17308742857142856,0.2628985714285714,1.049586
